"";"Attack Animal GakuenPony CanyonJapão" 
"";"Attack of the Killer TomatoesTHQ" 
"";"" 
"";"B-WingsData EastJapão" 
"";"Babel no TouNamcoJapão" 
"";"Baken Hisshou Gaku - Gate InK AmusementJapão" 
"";"Bakushou! Star Monomane ShitennouPack-In-VideoJapão" 
"";"Bakushou!! Ai no GekijouCoconuts JapanJapão" 
"";"Bakushou!! Jinsei GekijouTaitoJapão" 
"";"Bakushou!! Jinsei Gekijou 2TaitoJapão" 
"";"Bakushou!! Jinsei Gekijou 3TaitoJapão" 
"";"BallblazerPony CanyonJapan" 
"";"Balloon FightNintendo" 
"";"BaltronToei AnimationJapão" 
"";"BananaVictor InteractiveJapão" 
"";"Bananan Ouji no DaiboukenTakaraJapãoAlemanha" 
"";"Barcode WorldSunsoftJapão" 
"";"Bard's Tale: Tales of the UnknownPony Canyon" 
"";"The Bard's Tale II: The Destiny KnightPony CanyonJapão" 
"";"BaseballNintendo" 
"";"Baseball FighterVapJapão" 
"";"Baseball Stars - Mezase Sankanou!!SNK" 
"";"Sunsoft" 
"";"Batsu & TeriiJapão" 
"";"Battle BaseballBanprestoJapão" 
"";"Battle CityNamcoJapão" 
"";"Battle FleetNamcoJapão" 
"";"Battle FormulaSunsoft" 
"";"Battle Rush - Build Up Robot TournamentBandaiJapãoBandaiDatach" 
"";"Battle Stadium - Senbatsu Pro YakyuuIGSJapão" 
"";"Battle StormYonezawa PR21Japão" 
"";"BattletoadsNCSRare" 
"";"Be-Bop High School: Koukousei Gokuraku DensetsuData EastJapão" 
"";"Best Keiba - Derby StallionASCII EntertainmentJapão" 
"";"Best Play Pro YakyuuASCII EntertainmentJapão" 
"";"Best Play Pro Yakyuu IIASCII EntertainmentJapão" 
"";"Best Play Pro Yakyuu '90ASCII EntertainmentJapão" 
"";"Best Play Pro Yakyuu SpecialASCII EntertainmentJapão" 
"";"Big Nose The CavemanCamerica" 
"";"Bikkuri Nekketsu Shin Kiroku! Harukanaru Kin MedalTechnos JapanCrash 'n the Boys: Street Challenge" 
"";"Bikkuriman World - Gekitou Sei SenshiHudson SoftJapão" 
"";"Bimi ShinboBandaiJapão" 
"";"Binary LandHudson SoftJapão" 
"";"Bio Miracle Bokutte UpaKonamiJapão" 
"";"Bio Senshi Dan - Increaser Tono TatakaiJalecoJapão" 
"";"Bird WeekToshiba EMIJapão" 
"";"Black BassHot BJapão" 
"";"Black Bass 2Hot BThe Black Bass USA" 
"";"" 
"";"Blodia Land: Puzzle QuestTonkin HouseJapão" 
"";"Bloody Warriors: Shan-Go no GyakushuuToei AnimationJapão" 
"";"Blue Marlin, The: Tsuri Kichi SanpeiHot B" 
"";"Bokosuka WarsASCII EntertainmentJapão" 
"";"Bomber KingHudson SoftRobowarrior" 
"";"BombermanHudson Soft" 
"";"Bomberman IIHudson SoftDynablaster" 
"";"Booby KidsNihon BussanJapão" 
"";"Boulder DashData East" 
"";"Bubble Bobble Part 2Taito" 
"";"Bucky O'HareKonami" 
"";"Buggy PopperData EastBump 'n' Jump" 
"";"Burai FighterTaito" 
"";"BurgertimeNamco" 
"";"Business WarsHectorJapão" 
"";"" 
"";"CadillacHectorJapão" 
"";"Capcom Barcelona '92CapcomGold Medal Challenge '92" 
"";"Captain EdCBS Sony GroupJapão" 
"";"Captain SaverTaito" 
"";"Captain SilverTokuma ShotenJapão" 
"";"Captain TsubasaTecmo" 
"";"Captain Tsubasa Vol. II: Super StrikerTecmoJapão" 
"";"Casino DerbyYonezawa PR21Japão" 
"";"Castle ExcellentASCII EntertainmentCastlequest" 
"";"Castle QuestHudson SoftJapãoCastlequest" 
"";"Chack'n PopTaitoJapãoBubble Bobble" 
"";"ChallengerHudson SoftJapão" 
"";"Championship BowlingAthena" 
"";"Championship Lode RunnerHudson SoftJapão" 
"";"Chaos WorldNatsumeJapão" 
"";"Chester Field - Ankoku Shin heno ChousenVik TokaiJapão" 
"";"Chibi Maruko-Chan: Uki Uki ShoppingNamcoJapão" 
"";"Chiisana Obake - Achhi Sochhi KocchiVapJapão" 
"";"Chiki Chiki Machine Mou RaceAtlusWacky Races" 
"";"Chip to Dale no DaisakusenCapcomChip 'N Dale: Rescue Rangers" 
"";"Chip to Dale no Daisakusen 2CapcomChip 'N Dale: Rescue Rangers 2" 
"";"Chitei Senkou BazolderSofelWurm: Journey to the Center of the Earth" 
"";"ChoplifterJalecoJapão" 
"";"Chou-Wakusei Senki MetaFightSunsoftBlaster Master" 
"";"Choujikuu Yousai MacrossNamcoJapão" 
"";"Choujin Ookami Senki: War WolfTakaraJapão" 
"";"Choujin Sentai JetmanAngel StudiosJapão" 
"";"Choujin Ultra BaseballCulture BrainBaseball Simulator 1.000" 
"";"Chuugoku Janshi Story - TonpuuNatsumeJapão" 
"";"Chuugoku SenseijutsuJalecoJapão" 
"";"Chuuka TaisenTaitoJapão" 
"";"Circus CharlieKonamiJapão" 
"";"City Adventure Touch - Mystery of TriangleTohoJapão" 
"";"City ConnectionJaleco" 
"";"Clu Clu LandNintendo" 
"";"Cobra CommandData East" 
"";"CocoronTakeruJapão" 
"";"Columbus: Ougon no YoakeTomyJapão" 
"";"ConflictVic TokaiJapão" 
"";"ContraKonamiProbotector" 
"";"Cosmic EpsilonAsmik AceJapão" 
"";"Cosmic WarsKonamiJapão" 
"";"Cosmo GenesisASCII EntertainmentStar Voyager" 
"";"Cosmo Police GalivanJapão" 
"";"Crayon Shin-Chan: Orato Poi PoiBandaiJapão" 
"";"Crayon Shin-Chan: Orato Poi Poi DatechBandaiJapãoDatach" 
"";"Crazy ClimberNichibutsuJapãoCrazy Climber" 
"";"Crisis ForceKonamiJapão" 
"";"Cross FireKyugo BouekiJapão" 
"";"Cycle Race - Road ManTonkin HouseJapan" 
"";"" 
"";"Dai-2-Ji Super Robot TaisenBandaiJapãoSuper Robot Wars II" 
"";"Daikaijyu DeburasuData EastJapão" 
"";"Daikoukai JidaiKoeiUncharted Waters" 
"";"Daiku no Gen-SanIremHammerin' Harry" 
"";"Daiku no Gen-San 2IremJapão" 
"";"Daimashikyou GaliousKonamiJapão" 
"";"DaimeiroEpochJapan" 
"";"DaisenryakuBothtecJapão" 
"";"DaivaToshiba EMIJapão" 
"";"Dark LordData EastJapão" 
"";"" 
"";"Dash YarouViscoJapão" 
"";"DatsugokuK AmusementP.O.W.: Prisoners of War" 
"";"De-BlockAthenaJapão" 
"";"Dead Fox, Ningen KeikiCapcomCode Name: Viper" 
"";"Deep Dungeon IIISquaresoftJapão" 
"";"Deep Dungeon IVAsmik AceJapão" 
"";"Deja VuKemco" 
"";"Dengeki Big Bang!Vic TokaiClash at Demonhead" 
"";"Densen RundesuTakaraJapão" 
"";"Densetsu no Kishi ElrondJalecoWizards & Warriors" 
"";"Derby Stallion ZengokubanASCII EntertainmentJapão" 
"";"Devil ManNamcoJapão" 
"";"Devil WorldNintendo" 
"";"DezaemonAthenaJapão" 
"";"Die HardPack-In-Video" 
"";"Dig DugNamcoJapão" 
"";"Dig Dug IINamco" 
"";"Digital Devil Monogatari: Megami TenseiNamcoJapão" 
"";"Digital Devil Monogatari: Megami Tensei IINamcoJapão" 
"";"Doki! Doki! Yuuenchi: Crazy Land DaisakusenVapTrolls in Crazyland" 
"";"Dokuganryu MasamuneNamcoJapão" 
"";"Don Doko DonTaitoJapão" 
"";"Don Doko Don 2TaitoJapão" 
"";"Donald DuckKemcoSnoopy's Silly Sports Spectacular" 
"";"Donald LandData EastJapão" 
"";"Donkey KongNintendo" 
"";"Donkey Kong 3Nintendo" 
"";"Donkey Kong Jr, no Sansuu AsobiNintendoDonkey Kong Jr. Math" 
"";"Donkey Kong Jr.Nintendo" 
"";"Door DoorEnixJapão" 
"";"DoraemonHudson SoftJapão" 
"";"Doraemon: Giga Zombie no GyakushuuEpochJapão" 
"";"Double Moon DensetsuNCSJapão" 
"";"Dough BoyKemcoJapão" 
"";"Downtown Nekketsu Koushinkyoku: Soreyuke DaiundoukaiTechnosJapão" 
"";"Downtown Nekketsu MonogatariTechnos" 
"";"Dr. MarioNintendo" 
"";"Dragon Ball 3: GokuudenBandaiJapão" 
"";"Dragon Ball ZBandaiJapão" 
"";"Dragon Ball Z Gaiden: Saiya-jin Zetsumetsu KeikakuBandaiJapão" 
"";"Dragon Ball Z II: Gekigami FreezaBandaiJapão" 
"";"Dragon Ball Z III: Ressen Jinzou NingenBandaiJapão" 
"";"Dragon Ball Z: Gekitou Tenkaichi BudokaiBandaiJapãoBandaiDatach" 
"";"Dragon Ball: Daimaou FukkatsuBandaiJapão" 
"";"Dragon Ball: Shenron no NazoBandaiDragon Power" 
"";"Dragon BusterNamcoJapão" 
"";"Dragon Buster IINamcoJapão" 
"";"Dragon FighterTowachiki" 
"";"Dragon NinjaNamcoBad DudesBad Dudes vs Dragon Ninja" 
"";"Dragon QuestEnixDragon WarriorRemade" 
"";"Dragon Quest IIEnixDragon Warrior IIRemade" 
"";"Dragon Quest IIIEnixDragon Warrior IIIRemade" 
"";"Dragon Quest IVEnixDragon Warrior IVRemade" 
"";"Dragon ScrollKonamiJapão" 
"";"Dragon Slayer IVNamcotLegacy of the Wizard" 
"";"Dragon Spirit: Aratanaru DensetsuNamcoDragon Spirit: The New Legend" 
"";"Dragon UnitAthenaJapão" 
"";"Dragon WarsKemcoJapão" 
"";"Dragon's LairEpic Sony Record" 
"";"Dream MasterNamcoJapão" 
"";"Druaga no TouNamcoJapãoThe Tower of Druaga" 
"";"Duck HuntNintendoZapper Light Gun" 
"";"DuckTalesCapcom" 
"";"DuckTales 2Capcom" 
"";"Dungeon & Magic: Sword of the ElementsNatsumeDungeon Magic: Sword of the Elements" 
"";"Dungeon KidQuestJapão" 
"";"Dynamite BatmanSunsoftBatman: Return of the Joker" 
"";"Dynamite BowlToshiba EMIJapão" 
"";"" 
"";"Eggland: Meikyuu no FukkatsuHALJapãoEggerland series" 
"";"EgyptHuman EntertainmentJapão" 
"";"Elevator ActionTaito" 
"";"Elnark no ZaihouTowachikiJapão" 
"";"ElysianTokyo ShosekiJapão" 
"";"Emoyan no 10-bai Pro YakyuuHectJapão" 
"";"Erika to Satoru no Yume BoukenNamcoJapão" 
"";"Esper BoukentaiJalecoJapão" 
"";"Esper Dream 2KonamiJapão" 
"";"ExcitebikeNintendo" 
"";"Exciting BoxingKonamiJapão" 
"";"Exciting RallyHALChampionship Rally" 
"";"Exed ExesTokuma ShotenJapão" 
"";"ExerionJalecoJapão" 
"";"" 
"";"F-1 CircusNichibutsuJapão" 
"";"F-1 SensationKonamiJapão" 
"";"F-1 RaceNintendoJapão" 
"";"Famicom Igo NyuumonI'MaxJapão" 
"";"Famicom Jump: Hero RetsudenBandaiJapão" 
"";"Famicom Jump II: The Strongest SevenBandaiJapão" 
"";"Famicom MeijinsenSNKJapão" 
"";"Famicom Shogi: Ryuu-Ou-SenI'MaxJapão" 
"";"Famicom WarsNintendoJapãoNintendo WarsAdvance Wars" 
"";"Famicom YakyuubanEpochJapão" 
"";"Family BlockAthenaJapão" 
"";"Family BoxingNamcoRing King" 
"";"Family CircuitNamcoJapão" 
"";"Family Circuit '91NamcoJapão" 
"";"Family Computer OthelloKawadaOthello" 
"";"Family JockeyNamcoJapão" 
"";"Family KidSomari" 
"";"Family MahjongNamcoJapão" 
"";"Family Mahjong II: Shanghai he no MichiNamcoJapão" 
"";"Family PinballNamco" 
"";"Family QuizAthenaJapão" 
"";"Family TennisNamcoJapão" 
"";"Family Trainer: Aerobics StudioBandai" 
"";"Family Trainer: Athletic WorldBandai" 
"";"Family Trainer: DaiondoukaiBandai" 
"";"Family Trainer: Fuuun! Takeshi Shiro 2BandaiJapão" 
"";"Family Trainer: Jogging RaceBandaiJapão" 
"";"Family Trainer: Manhattan PoliceBandai" 
"";"Family Trainer: Meiro DaisakusenBandaiJapão" 
"";"Family Trainer: Rai Rai! KyonshizuBandaiJapão" 
"";"Family Trainer: Running StadiumBandaiStadium Events" 
"";"Family Trainer: Tostugeki! Fuuun Takeshi ShiroBandaiJapão" 
"";"Famista '89NamcoJapão" 
"";"Famista '90NamcoJapão" 
"";"Famista '91NamcoJapão" 
"";"Famista '92NamcoJapão" 
"";"Famista '93NamcoJapão" 
"";"Famista '94NamcoJapão" 
"";"Fantasy ZoneSunsoftTengen" 
"";"Fantasy Zone 2: The Teardrop of Opa-OpaSunsoftJapão" 
"";"Faria: A World of Mystery and DangerHi-Score Media Work" 
"";"FaxanaduHudson Soft" 
"";"FC Genjin: Frekthoropus ComputerusHudson SoftBonk's Adventure" 
"";"FerrariCoconuts JapanJapão" 
"";"Field CombatJalecoJapão" 
"";"Fighting GolfSNKLee Trevino's Fighting Golf" 
"";"Fighting RoadToei AnimationJapão" 
"";"Final FantasySquaresoftRemadeFinal Fantasy" 
"";"Final Fantasy I+IISquaresoftRemadeFinal Fantasy" 
"";"Final Fantasy IISquaresoftRemadeFinal Fantasy" 
"";"Final Fantasy IIISquaresoftJapãoenhanced versionNintendo DS" 
"";"Final Fantasy VII: Advent Children[2]Shenzhen Nanjing TechnologyChina" 
"";"Final LapNamcoJapão" 
"";"Final MissionNatsume" 
"";"Fire EmblemNintendoJapãoGame Boy Advance" 
"";"Fire Emblem GaidenNintendoJapão" 
"";"FlappyDB SoftJapão" 
"";"Fleet CommanderASCII EntertainmentJapão" 
"";"Flintstones: Rescue of Dino and HoppyTaito" 
"";"FlipullTaitoJapão" 
"";"Flying HeroEpic Sony RecordJapão" 
"";"Formation ZJalecoJapão" 
"";"Front LineTaitoJapão" 
"";"Fudo MyouodenTaitoJapão" 
"";"Fushigi na BlobbyJaleco EntertainmentA Boy and His Blob" 
"";"Fushigi no Umi Nadia: The Secret of Blue WaterTohoJapão" 
"";"Fuzzical FighterSigma EntertainmentJapão" 
"";"" 
"";"GalagaNamco" 
"";"GalaxianNamcoJapão" 
"";"Gambler Jiko ChuushinhaAsmik AceJapão" 
"";"Gambler Jiko Chuushinha 2Asmik AceJapão" 
"";"Game PartyCoconuts JapanJapão" 
"";"Ganbare Goemon! Karakuri DouchuuKonamiJapãoThe Legend of the Mystical Ninja" 
"";"Ganbare Goemon 2KonamiJapanThe Legend of the Mystical Ninja" 
"";"Ganbare Goemon Gaiden: Kieta Ougon KiseruKonamiJapãoThe Legend of the Mystical Ninja" 
"";"Ganbare Goemon Gaiden 2KonamiJapãoThe Legend of the Mystical Ninja" 
"";"Ganbare Pennant Race!KonamiJapão" 
"";"Garfield no IsshukanTowachikiJapão" 
"";"Gaurdic GaidenIremGuardian Legend" 
"";"Gegege no Kitaro: Youkai DaimakyouBandaiNinja Kid" 
"";"Gegege no Kitaro 2BandaiJapão" 
"";"GeimosASCII EntertainmentJapão" 
"";"Gekikame Ninja DenKonamiTeenage Mutant Ninja Turtles" 
"";"Gekitotsu Shiku BattleIremJapão" 
"";"Gekitou Pro Wrestling!! Toukon DensetsuTecmoTecmo World Wrestling" 
"";"Gekitou!! StadiumTecmoJapão" 
"";"Genpei ToumadenNamcoJapão" 
"";"Getsufuu MadenKonamiJapão" 
"";"GhostbustersTokuma Shoten" 
"";"Gimme a Break: Shijou Saidai no Quiz Ou KetteisenYonezawa PR21Japão" 
"";"Gimme a Break: Shijou Saikyou no Quiz Ou KetteisenYonezawa PR21Japão" 
"";"GimmickKonamiMr. Gimmick" 
"";"Ginga Eiyuu DensetsuKemcoJapão" 
"";"Ginga no SanninNintendoJapão" 
"";"Goal!Jaleco" 
"";"God SlayerSNKCrystalisrereleased" 
"";"GodzillaToho" 
"";"Golby no Pipeline DaisakusenTokuma ShotenJapão" 
"";"GolfNintendo" 
"";"The Golf '92G.O.1Japão" 
"";"Golf Clun: Birdie RushData EastJapão" 
"";"Golf Grand SlamHect" 
"";"Golf-kko OpenTaitoJapão" 
"";"Golgo 13: Kamigami no KoukonVic TokaiGolgo 13: Top Secret Episode" 
"";"Golgo 13 IIVic TokaiThe Mafat Conspiracy" 
"";"Gomoku NarabeNintendoJapão" 
"";"GooniesKonamiJapãoPlay Choice 10" 
"";"Goonies II: Flattery Saigo no ChousenKonamiGoonies II, The" 
"";"Gorilla ManYonezawa PR21Japão" 
"";"Gozonji Yajikitatin DouchuuHalJapão" 
"";"GradiusKonami" 
"";"Gradius IIKonamiJapão" 
"";"Grand Master (Famicom)VarieJapão" 
"";"Great Battle CyberBanprestoJapão" 
"";"Great Boxing - Rush UpViscoWorld Champ" 
"";"Great DealHectJapão" 
"";"Great TankSNKJapão" 
"";"Gremlins 2: The New BatchSunsoft" 
"";"GuevaraSNKGuerilla War" 
"";"Gun HeadVarieJapão" 
"";"Gun NacTonkin House" 
"";"Gun SightKonami" 
"";"Gun-DecSammy" 
"";"GyrodyneTaitoJapão" 
"";"" 
"";"Hana no Star KaidouVictor InteractiveJapão" 
"";"Hanjuku HeroSquaresoftJapão" 
"";"Happy Birthday BugsKemcoThe Bugs Bunny Birthday Blowout" 
"";"HatrisBullet Proof" 
"";"Hayauchi Super IgoNamcoJapão" 
"";"Heavy BarrelData East" 
"";"HeberekeSunsoftUfouria" 
"";"Hector '87Hudson Soft" 
"";"Heisei Tensai BakabonNamcoJapão" 
"";"Hello Kitty no HanabatakeCharacter SoftJapão" 
"";"Hello Kitty WorldCharacter SoftJapãoGame BoyBalloon Kid" 
"";"Hercules no EikouData EastJapão" 
"";"Hercules no Eikou IIData EastJapão" 
"";"Hi no Tori: Wagaou no BoukenKonamiJapão" 
"";"Higemaru MakaishimaCapcomJapão" 
"";"Highway StarSquaresoftRad Racer" 
"";"Hirake! PonkikkiTakaraJapão" 
"";"Hiryu no KenCulture BrainFlying Dragon: The Secret Scroll" 
"";"Hiryu no Ken IICulture Brain" 
"";"Hiryu no Ken III - 5 Nin no Ryuu SenshiCulture BrainJapão" 
"";"Hiryu no Ken Special: Fighting WarsCulture BrainJapão" 
"";"Hissatsu Doujou YaburiSigma EntertainmentJapão" 
"";"Hissatsu ShigotojinBanprestoJapão" 
"";"Hitler no Fukkatsu: Top SecretCapcomJapãoBionic Commando" 
"";"Hogan's AlleyNintendoZapper Light Gun" 
"";"Hokkaidou Rensa Satsujin: Ohotsuku ni KiyuASCII EntertainmentJapão" 
"";"Hokuto no KenToei AnimationJapãoFist of the North Star" 
"";"Hokuto no Ken IIToei AnimationFist of the North Star" 
"";"Hokuto no Ken IIIToei AnimationJapãoFist of the North Star" 
"";"Hokuto no Ken 4Toei AnimationJapãoFist of the North Star" 
"";"Holy DiverIremJapão" 
"";"Home Run NightData EastJapão" 
"";"Home Run Night '90Data EastJapão" 
"";"HonmeiNihon BussanJapão" 
"";"Honoo no Doukyuuji: Dodge DanpeiSunsoftJapão" 
"";"Honoo no Doukyuuji: Dodge Danpei 2SunsoftJapão" 
"";"Honshogi: Naitou Kudan Shogi HidenSetaJapão" 
"";"HookEpic Sony Record" 
"";"Hoshi no Kirby: Yume no Izume no MonogatariNintendoKirby's Adventure" 
"";"Hoshi no Miru HitoHot-BJapão" 
"";"HostageKemco" 
"";"Hot Dance 2000Dance Dance Revolution" 
"";"HototogisuIremJapão" 
"";"Hottaman no Chisoko TankenUseJapão" 
"";"Houma ga KokuTohoJapão" 
"";"Hudson HawkEpic Sony Record" 
"";"Hyaku no Sekai no MonogatariASKJapão" 
"";"Hydlide SpecialToshiba EMIHydlide" 
"";"Hydlide 3NamcoJapão" 
"";"Hyokkori Hyoutan Shima: Nazo no KaizokusenYutakaJapão" 
"";"Hyper OlympicKonamiTrack & Field" 
"";"Hyper SportsKonamiJapão" 
"";"" 
"";"I Love SoftballCoconuts JapanJapão" 
"";"Ice ClimberNintendoyeti" 
"";"Ice HockeyNintendo" 
"";"Ide Yosuke Meijin no Jissen MahjongCapcomJapão" 
"";"Ide Yosuke Meijin no Jissen Mahjong IICapcomJapão" 
"";"Idol YainudenTowachikiJapão" 
"";"Igo MeikanAoki ShotenJapão" 
"";"Igo ShinanHectJapão" 
"";"Igo Shinan '91HectJapão" 
"";"Igo Shinan '92HectJapão" 
"";"Igo Shinan '93HectJapão" 
"";"Igo Shinan '94HectJapão" 
"";"Igo: Kuroban TaikyokuBullet Proof SoftwareJapão" 
"";"IkariK AmusementIkari Warriors" 
"";"Ikari IIK AmusementIkari Warriors II: Victory Road" 
"";"Ikari IIIK AmusementIkari Warriors III: The Rescue" 
"";"IkeIke! Nekketsu Hockey-buTechnosJapão" 
"";"Ikinari MusicianTokyo ShosekiJapão" 
"";"IkkiSunsoftJapão" 
"";"Image FightIrem" 
"";"Inbou no Wakusei: ShankaraIGSJapão" 
"";"Insector XTaitoJapão" 
"";"Ishin no ArashiKoeiJapão" 
"";"Itadaki Street: Watashi no Oten NiyotteteASCII EntertainmentJapão" 
"";"Izaki Shuugorou no Keiba HisshougakuImagineerJapão" 
"";"" 
"";"J-League Fighting Soccer: The King of Ace StrikersIGSJapão" 
"";"J-League Super Top PlayersBandaiJapão" 
"";"J-League Winning GoalElectronic Arts VictorJapão" 
"";"Jackie ChanHudson SoftJackie Chan's Action Kung Fu" 
"";"Jajamaru GekimadenJalecoJapão" 
"";"Jajamaru Ninpou ChouJalecoJapão" 
"";"Jajamaru no DaiboukenJalecoJapão" 
"";"Jarin-Ko ChieKonamiJapão" 
"";"Jesus: Dreadful Bio-MonsterKing RecordsJapão" 
"";"Jetsons, TheTaitoJetsons: Cogswells Caper, The" 
"";"Jigoku Gokuraku MaruPack-In-VideoKabuki Quantum Fighter" 
"";"Jikuu (Toki) no TabibitoKemcoJapão" 
"";"Jikuu Yuten DebiasNamcoJapão" 
"";"JJSquare Co., Ltd.Japão" 
"";"JoustHAL" 
"";"Joy Mech FightNintendoJapão" 
"";"Jubei QuestNamcoJapão" 
"";"JuJu DensetsuTaitoJapão" 
"";"JumboK AmusementJapão" 
"";"Jumbo Osaki no Hole In OneHalJapão" 
"";"Jumping KidAsmik AceJapão" 
"";"Just BreedEnixJapão" 
"";"Juuryoku Soukou Metal StormIremMetal Storm" 
"";"JyuoukiAsmik AceAltered Beast" 
"";"" 
"";"Kabushiki DoujouHectJapão" 
"";"Kage no DensetsuTaitoThe Legend of Kage" 
"";"Kagerou DensetsuPixel MultimediaJapão" 
"";"Kaguya Hime DensetsuVictor InteractiveJapão" 
"";"Kai no Bouken: The Quest of KiNamcoJapão" 
"";"Kaijuu MonogatariNamcoJapão" 
"";"Kaiketsu Yancha MaruIrem" 
"";"Kaiketsu Yancha Maru 2: Karakuri LandIremJapão" 
"";"Kaiketsu Yancha Maru 3IremJapão" 
"";"Kakefu Kimi no Jump TengokuVic TokaiJapão" 
"";"Kame no OngaeshiHudson SoftXexyz" 
"";"Kamen no Ninja HamaruCapcomYo! Noid" 
"";"Kamen Rider KurabuBandaiJapãoMasked
Rider" 
"";"Kamen Rider SDAngel StudiosJapãoMasked
Rider" 
"";"Karakuri Kengoden Musashi Road: Karakuri Jin ShissouruYutakaJapão" 
"";"Karaoke StudioBandaiJapão" 
"";"Karaoke Studio Senyou Cassette Vol. 1BandaiJapão" 
"";"Karaoke Studio Senyou Cassette Vol. 2BandaiJapão" 
"";"KaratekaSoft ProJapãoEstados UnidosApple IIBrøderbund" 
"";"KarnovNamco" 
"";"Katsuba DensetsuNihon BussanJapão" 
"";"Katte ni Shiro KumaCBS Sony GroupJapão" 
"";"Kawa no Nushi TsuriPack-In-VideoJapão" 
"";"Keisan Game: Sansuu 1 ToshiTokyo ShosekiJapão" 
"";"Keisan Game: Sansuu 2 ToshiTokyo ShosekiJapão" 
"";"Keisan Game: Sansuu 3 ToshiTokyo ShosekiJapão" 
"";"Keisan Game: Sansuu 4 ToshiTokyo ShosekiJapão" 
"";"Keisan Game: Sansuu 5+6 ToshiTokyo ShosekiJapão" 
"";"Kero Kero Keroppi no DaiboukenCharacter SoftJapão" 
"";"Kero Kero Keroppi no Daibouken 2Character SoftJapão" 
"";"Keroppi to Kerorii nuno Splash BombCharacter SoftJapão" 
"";"Keru NaguruNamcoJapão" 
"";"Kidou Senshi Z-Gundam: Hot ScrambleBandaiJapão" 
"";"King Kong 2: Ikari no Megaton PunchKonamiJapão" 
"";"King of KingsNamcoJapão" 
"";"King's KnightSquare" 
"";"Kinnikuman: Muscle Tag MatchHudson SoftM.U.S.C.L.E." 
"";"Kiteretsu DaihyakkaEpochJapão" 
"";"Kitte Rai Da! Gunjin Shougi Nanya Sore?SofelJapão" 
"";"KlaxHudson Soft" 
"";"Knight RiderPack-In-Video" 
"";"Konami Sports in SeoulKonamiTrack & Field II" 
"";"Koufuku o Yobu Game: Dora Dora DoraNatsumeJapão" 
"";"Kouryu Densetsu Villgust GaidenAngel StudiosJapão" 
"";"KoushienK AmusementJapão" 
"";"Kujaku OuPony CanyonJapão" 
"";"Kujaku Ou IIPony CanyonJapão" 
